MatBrO,MatBrNas,ImeNasCir,ImeNasLat,ImeOpsCir,ImeOpsLat,DENS_Moto,DENS_Trunk,DENS_Prim,DENS_Sec,DENS_Tert,DENS_All,LEN_Moto,LEN_Trunk,LEN_Prim,LEN_Sec,LEN_Tert,LEN_All,Area
"70823","728039",ОБЛАЧИНА,OBLAČINA,МЕРОШИНА,MEROŠINA,0.00,0.00,0.00,0.00,0.25,0.25,0.0000,0.0000,0.0000,0.0000,1.4253,1.4253,5.6314
"70980","734748",КАРАУЛА,KARAULA,ПРИЈЕПОЉЕ,PRIJEPOLJE,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3954
"80225","802336",ДЕЛИБЛАТО,DELIBLATO,КОВИН,KOVIN,0.00,0.00,0.00,0.01,0.04,0.05,0.0000,0.0000,0.0000,2.0177,5.5727,7.5904,157.5384
"80322","803197",ДОЊИ ТОВАРНИК,DONJI TOVARNIK,ПЕЋИНЦИ,PEĆINCI,0.00,0.00,0.00,0.00,0.18,0.18,0.0000,0.0000,0.0000,0.0000,3.8344,3.8344,21.2796
"80314","803146",СТАРЧЕВО,STARČEVO,ПАНЧЕВО,PANČEVO,0.00,0.00,0.00,0.00,0.10,0.10,0.0000,0.0000,0.0000,0.0000,6.0103,6.0103,61.9007
"70289","705713",КЛЕЊЕ,KLENJE,БОГАТИЋ,BOGATIĆ,0.00,0.00,0.16,0.02,0.00,0.19,0.0000,0.0000,5.5432,0.7865,0.0000,6.3297,34.0381
"80322","803260",ПОПИНЦИ,POPINCI,ПЕЋИНЦИ,PEĆINCI,0.00,0.00,0.00,0.20,0.00,0.20,0.0000,0.0000,0.0000,4.3848,0.0000,4.3848,22.3962
"70726","724874",ПРЕДЕЈАНЕ (СЕЛО),PREDEJANE (SELO),ЛЕСКОВАЦ,LESKOVAC,0.00,0.00,0.00,0.66,0.00,0.66,0.0000,0.0000,0.0000,6.0997,0.0000,6.0997,9.2751
"70726","723622",БАРЈЕ,BARJE,ЛЕСКОВАЦ,LESKOVAC,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.0771
"70726","724491",КОРАЋЕВАЦ,KORAĆEVAC,ЛЕСКОВАЦ,LESKOVAC,1.54,0.00,0.00,0.00,0.00,1.54,6.7619,0.0000,0.0000,0.0000,0.0000,6.7619,4.3850
"70025","701246",РАДЕВЦЕ,RADEVCE,АЛЕКСИНАЦ,ALEKSINAC,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3291
"70025","700932",ДОЊЕ СУХОТНО,DONJE SUHOTNO,АЛЕКСИНАЦ,ALEKSINAC,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.1440
"71145","741809",ПОТОЧАЊЕ,POTOČANJE,УЖИЦЕ,UŽICE,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.1027
"80128","801259",РИТИШЕВО,RITIŠEVO,ВРШАЦ,VRŠAC,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.4295
"80187","801968",ШАТРИНЦИ,ŠATRINCI,ИРИГ,IRIG,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.7527
"70998","735965",КРУШЕВИЦА,KRUŠEVICA,ПРОКУПЉЕ,PROKUPLJE,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9400
"70866","729825",ЈАСЕНОВО,JASENOVO,НОВА ВАРОШ,NOVA VAROŠ,0.00,0.00,0.00,0.47,0.00,0.47,0.0000,0.0000,0.0000,5.8473,0.0000,5.8473,12.4953
"70025","700843",ГОРЊИ АДРОВАЦ,GORNJI ADROVAC,АЛЕКСИНАЦ,ALEKSINAC,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.5677
"70726","724017",ГОРЊЕ СТОПАЊЕ,GORNJE STOPANJE,ЛЕСКОВАЦ,LESKOVAC,0.00,0.00,0.00,0.65,0.08,0.73,0.0000,0.0000,0.0000,4.4682,0.5249,4.9931,6.8533
"71188","743895",ПАЉЕВО,PALJEVO,ТУТИН,TUTIN,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.9209
"70505","714470",ЛУКАВИЦА,LUKAVICA,ДИМИТРОВГРАД,DIMITROVGRAD,0.00,0.00,0.00,0.23,0.62,0.86,0.0000,0.0000,0.0000,0.8430,2.2502,3.0932,3.6031
"70874","730351",ЗЛАТАРЕ,ZLATARE,НОВИ ПАЗАР,NOVI PAZAR,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2748
"70718","723401",НОВО СЕЛО,NOVO SELO,ЛЕБАНЕ,LEBANE,0.00,0.00,0.00,0.36,0.03,0.39,0.0000,0.0000,0.0000,2.1881,0.1857,2.3738,6.1495
"70718","723525",СЛИШАНЕ,SLIŠANE,ЛЕБАНЕ,LEBANE,0.00,0.00,0.00,0.00,0.24,0.24,0.0000,0.0000,0.0000,0.0000,3.5865,3.5865,14.8640
"70424","710903",ЈАКОВЉЕВО,JAKOVLJEVO,ВЛАСОТИНЦЕ,VLASOTINCE,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3826
"70726","724963",РУДАРЕ,RUDARE,ЛЕСКОВАЦ,LESKOVAC,0.00,0.00,0.00,0.33,0.00,0.33,0.0000,0.0000,0.0000,2.0577,0.0000,2.0577,6.2964
"70343","707279",ЖИЛИНЦИ,ŽILINCI,БРУС,BRUS,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.1216
"71315","729582",ХУМ,HUM,ЦРВЕНИ КРСТ,CRVENI KRST,0.00,0.00,0.00,0.00,0.42,0.42,0.0000,0.0000,0.0000,0.0000,3.7092,3.7092,8.8056
"71072","739871",ПАПИЋЕ,PAPIĆE,СЈЕНИЦА,SJENICA,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7900
"70262","705519",ПРЕТРЕШЊА,PRETREŠNJA,БЛАЦЕ,BLACE,0.00,0.00,0.00,0.00,0.09,0.09,0.0000,0.0000,0.0000,0.0000,1.2270,1.2270,13.6882
"70670","720950",ЗДРАВИЊЕ,ZDRAVINJE,КРУШЕВАЦ,KRUŠEVAC,0.00,0.00,0.00,0.00,0.32,0.32,0.0000,0.0000,0.0000,0.0000,2.9783,2.9783,9.2872
"70017","700061",БРАТИЋИ,BRATIĆI,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8776
"70017","700142",ГАРЕВИНА,GAREVINA,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6484
"70424","710733",ГОРЊА ЛОМНИЦА,GORNJA LOMNICA,ВЛАСОТИНЦЕ,VLASOTINCE,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1697
"70874","730106",ВЕВЕР,VEVER,НОВИ ПАЗАР,NOVI PAZAR,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2591
"70548","715182",БАДЊЕВАЦ,BADNJEVAC,ЖИТОРАЂА,ŽITORAĐA,0.00,0.00,0.00,0.25,0.00,0.25,0.0000,0.0000,0.0000,2.0150,0.0000,2.0150,8.2169
"70050","702285",ПРЕСЕКА,PRESEKA,БАБУШНИЦА,BABUŠNICA,0.00,0.00,0.00,0.33,0.00,0.33,0.0000,0.0000,0.0000,3.2733,0.0000,3.2733,9.8804
"70084","703184",ДРАЖЕВО,DRAŽEVO,БЕЛА ПАЛАНКА,BELA PALANKA,0.09,0.00,0.00,0.00,0.00,0.09,0.6211,0.0000,0.0000,0.0000,0.0000,0.6211,7.1276
"70823","727792",БАЛИЧЕВАЦ,BALIČEVAC,МЕРОШИНА,MEROŠINA,0.00,0.00,0.20,0.00,0.12,0.32,0.0000,0.0000,2.3629,0.0000,1.4474,3.8103,11.9081
"70726","724335",ЖИЖАВИЦА,ŽIŽAVICA,ЛЕСКОВАЦ,LESKOVAC,1.28,0.00,2.13,0.00,0.00,3.41,1.3211,0.0000,2.1961,0.0000,0.0000,3.5172,1.0316
"70998","735728",ДОЊА СТРАЖАВА,DONJA STRAŽAVA,ПРОКУПЉЕ,PROKUPLJE,0.00,0.00,0.00,0.38,0.00,0.38,0.0000,0.0000,0.0000,1.2316,0.0000,1.2316,3.2044
"71021","737046",ГЊИЛИЦА,GNJILICA,РАШКА,RAŠKA,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6018
"71021","737291",НОВО СЕЛО,NOVO SELO,РАШКА,RAŠKA,0.00,0.00,0.00,0.40,0.00,0.40,0.0000,0.0000,0.0000,2.9022,0.0000,2.9022,7.3412
"70670","721280",МАЧКОВАЦ,MAČKOVAC,КРУШЕВАЦ,KRUŠEVAC,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5986
"70670","720780",ВУЧАК,VUČAK,КРУШЕВАЦ,KRUŠEVAC,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9637
"71170","742660",БРЕЗОВИЦА,BREZOVICA,ТРСТЕНИК,TRSTENIK,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.9077
"71188","743526",ДОБРИЊЕ,DOBRINJE,ТУТИН,TUTIN,0.00,0.00,0.38,0.14,0.00,0.52,0.0000,0.0000,8.0466,2.8734,0.0000,10.9200,20.9289
"70726","724025",ГОРЊЕ ТРЊАНЕ,GORNJE TRNJANE,ЛЕСКОВАЦ,LESKOVAC,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7568
"70688","722316",НОВО СЕЛО,NOVO SELO,КУРШУМЛИЈА,KURŠUMLIJA,0.00,0.00,0.32,0.00,0.00,0.32,0.0000,0.0000,1.5019,0.0000,0.0000,1.5019,4.6922
"70874","731021",ЦОКОВИЋЕ,COKOVIĆE,НОВИ ПАЗАР,NOVI PAZAR,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7043
"70602","717380",ГОРЊА КАМЕНИЦА,GORNJA KAMENICA,КЊАЖЕВАЦ,KNJAŽEVAC,0.00,0.00,0.00,0.30,0.00,0.30,0.0000,0.0000,0.0000,5.4678,0.0000,5.4678,18.0842
"70017","700452",ПУХОВАЦ,PUHOVAC,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.4561
"70866","729779",ДЕБЕЉА,DEBELJA,НОВА ВАРОШ,NOVA VAROŠ,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.8076
"70971","734101",ЗАОСТРО,ZAOSTRO,ПРИБОЈ,PRIBOJ,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9972
"71064","738786",ГОЈМАНОВАЦ,GOJMANOVAC,СВРЉИГ,SVRLJIG,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.5747
"70050","702188",ЛЕСКОВИЦА,LESKOVICA,БАБУШНИЦА,BABUŠNICA,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3962
"80497","805050",ЉУБА,LJUBA,ШИД,ŠID,0.00,0.00,0.00,0.33,0.02,0.35,0.0000,0.0000,0.0000,4.9928,0.3608,5.3536,15.1963
"80497","805068",МОЛОВИН,MOLOVIN,ШИД,ŠID,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4870
"80497","804959",БЕРКАСОВО,BERKASOVO,ШИД,ŠID,0.00,0.00,0.00,0.21,0.00,0.21,0.0000,0.0000,0.0000,4.1603,0.0070,4.1673,19.6765
"80497","804967",БИКИЋ ДО,BIKIĆ DO,ШИД,ŠID,0.00,0.00,0.00,0.51,0.00,0.51,0.0000,0.0000,0.0000,1.7437,0.0000,1.7437,3.4118
"70971","734284",СЈЕВЕРИН,SJEVERIN,ПРИБОЈ,PRIBOJ,0.00,0.00,0.00,0.46,0.00,0.46,0.0000,0.0000,0.0000,2.6387,0.0000,2.6387,5.7652
"70971","734063",ЖИВИНИЦЕ,ŽIVINICE,ПРИБОЈ,PRIBOJ,0.00,0.00,0.00,0.40,0.00,0.40,0.0000,0.0000,0.0000,1.7739,0.0000,1.7739,4.4028
"80403","804142",ЈАРАК,JARAK,СРЕМСКА МИТРОВИЦА,SREMSKA MITROVICA,0.00,0.00,0.21,0.00,0.12,0.33,0.0000,0.0000,7.2789,0.0000,4.2514,11.5303,35.2114
"80420","804371",ВОЈКА,VOJKA,СТАРА ПАЗОВА,STARA PAZOVA,0.00,0.00,0.00,0.00,0.10,0.10,0.0000,0.0000,0.0000,0.0000,5.1424,5.1424,49.3909
"80187","801941",НЕРАДИН,NERADIN,ИРИГ,IRIG,0.00,0.00,0.00,0.00,0.13,0.13,0.0000,0.0000,0.0000,0.0000,2.7612,2.7612,21.7108
"80039","800171",СЕЛЕУШ,SELEUŠ,АЛИБУНАР,ALIBUNAR,0.00,0.00,0.00,0.00,0.09,0.09,0.0000,0.0000,0.0000,0.0000,5.2961,5.2961,59.0203
"70726","724262",ДРВОДЕЉА,DRVODELJA,ЛЕСКОВАЦ,LESKOVAC,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0598
"70718","723487",РАДИНОВАЦ,RADINOVAC,ЛЕБАНЕ,LEBANE,0.00,0.00,1.06,0.00,0.00,1.06,0.0000,0.0000,2.9612,0.0000,0.0000,2.9612,2.7990
"71226","745138",САСТАВ РЕКА,SASTAV REKA,ЦРНА ТРАВА,CRNA TRAVA,0.00,0.00,0.00,3.57,1.24,4.81,0.0000,0.0000,0.0000,2.5898,0.9018,3.4916,0.7261
"70904","731471",ЛЕБИНА,LEBINA,ПАРАЋИН,PARAĆIN,0.34,0.00,0.00,0.00,0.00,0.34,4.4136,0.0000,0.0000,0.0000,0.0000,4.4136,13.0427
"70556","715751",ЛЕНОВАЦ,LENOVAC,ЗАЈЕЧАР,ZAJEČAR,0.00,0.00,0.00,0.29,0.00,0.29,0.0000,0.0000,0.0000,10.4829,0.0000,10.4829,36.3364
"80071","800635",ПАНОНИЈА,PANONIJA,БАЧКА ТОПОЛА,BAČKA TOPOLA,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.8697
"70874","730696",ПАСЈИ ПОТОК,PASJI POTOK,НОВИ ПАЗАР,NOVI PAZAR,0.00,0.00,0.00,0.00,0.45,0.45,0.0000,0.0000,0.0000,0.0000,3.9025,3.9025,8.7560
"70050","701971",ВОЈНИЦИ,VOJNICI,БАБУШНИЦА,BABUŠNICA,0.00,0.00,0.26,0.00,0.00,0.26,0.0000,0.0000,3.6171,0.0000,0.0000,3.6171,13.9977
"70688","721719",БАЋОГЛАВА,BAĆOGLAVA,КУРШУМЛИЈА,KURŠUMLIJA,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5609
"70998","735612",ГОРЊА ТРНАВА,GORNJA TRNAVA,ПРОКУПЉЕ,PROKUPLJE,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1631
"70343","707333",КНЕЖЕВО,KNEŽEVO,БРУС,BRUS,0.00,0.00,0.00,0.52,0.00,0.52,0.0000,0.0000,0.0000,1.7972,0.0000,1.7972,3.4482
"70718","723568",ШАРЦЕ,ŠARCE,ЛЕБАНЕ,LEBANE,0.00,0.00,0.00,0.00,0.02,0.02,0.0000,0.0000,0.0000,0.0000,0.1125,0.1125,5.9927
"70645","718947",КАМЕНИЦА,KAMENICA,КРАГУЈЕВАЦ,KRAGUJEVAC,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.0766
"70831","728241",КРЧМАР,KRČMAR,МИОНИЦА,MIONICA,0.00,0.00,0.00,0.34,0.00,0.34,0.0000,0.0000,0.0000,5.5273,0.0000,5.5273,16.1522
"71056","738662",СЕДЛАРЕ,SEDLARE,СВИЛАЈНАЦ,SVILAJNAC,0.00,0.00,0.00,0.22,0.00,0.22,0.0000,0.0000,0.0000,2.1262,0.0000,2.1262,9.6996
"71013","736686",БОРЦИ,BORCI,РАЧА,RAČA,0.00,0.00,0.00,0.00,0.43,0.43,0.0000,0.0000,0.0000,0.0000,5.6880,5.6880,13.1776
"71048","738115",ДУБОКА,DUBOKA,ЈАГОДИНА,JAGODINA,0.00,0.00,0.00,0.00,0.23,0.23,0.0000,0.0000,0.0000,0.0000,2.6562,2.6562,11.4465
"70955","733237",ГОРЊА ДОБРИЊА,GORNJA DOBRINJA,ПОЖЕГА,POŽEGA,0.00,0.00,0.00,0.39,0.00,0.39,0.0000,0.0000,0.0000,5.1808,0.0000,5.1808,13.3172
"71048","738174",КОНЧАРЕВО,KONČAREVO,ЈАГОДИНА,JAGODINA,0.64,0.00,0.00,0.00,0.00,0.64,6.4336,0.0000,0.0000,0.0000,0.0000,6.4336,10.0172
"70645","718645",ВЕЛИКА СУГУБИНА,VELIKA SUGUBINA,КРАГУЈЕВАЦ,KRAGUJEVAC,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.3320
"70777","726508",ГОРЊА ОРОВИЦА,GORNJA OROVICA,ЉУБОВИЈА,LJUBOVIJA,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.1057
"71153","741949",БОЖУРЊА,BOŽURNJA,ТОПОЛА,TOPOLA,0.00,0.00,0.35,0.10,0.00,0.45,0.0000,0.0000,4.8560,1.3504,0.0000,6.2064,13.7994
"71153","742180",ПАВЛОВАЦ,PAVLOVAC,ТОПОЛА,TOPOLA,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5885
"70360","708852",ПАКЉЕ,PAKLJE,ВАЉЕВО,VALJEVO,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9697
"70777","726486",ВРХПОЉЕ,VRHPOLJE,ЉУБОВИЈА,LJUBOVIJA,0.00,0.00,0.49,0.00,0.00,0.49,0.0000,0.0000,5.4836,0.0000,0.0000,5.4836,11.1069
"70831","728403",СТРУГАНИК,STRUGANIK,МИОНИЦА,MIONICA,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5922
"70629","718335",СКАКАВЦИ,SKAKAVCI,КОСЈЕРИЋ,KOSJERIĆ,0.00,0.00,0.00,0.12,0.15,0.27,0.0000,0.0000,0.0000,1.8246,2.2660,4.0906,15.3299
"80438","804592",ПАЛИЋ,PALIĆ,СУБОТИЦА,SUBOTICA,0.07,0.00,0.00,0.16,0.00,0.22,2.5100,0.0000,0.0000,5.9870,0.0194,8.5164,38.1170
"80306","803022",РАТКОВО,RATKOVO,ОЏАЦИ,ODŽACI,0.00,0.00,0.00,0.35,0.00,0.35,0.0000,0.0000,0.0000,17.8414,0.0000,17.8414,50.9811
"80276","802646",ЂАЛА,ĐALA,НОВИ КНЕЖЕВАЦ,NOVI KNEŽEVAC,0.00,0.00,0.00,0.08,0.00,0.08,0.0000,0.0000,0.0000,2.2238,0.0000,2.2238,27.3509
"71269","746614",ШЕВАРИЦЕ,ŠEVARICE,ШАБАЦ,ŠABAC,0.00,0.00,0.00,0.11,0.00,0.11,0.0000,0.0000,0.0000,2.9223,0.0000,2.9223,25.6601
"80187","801917",КРУШЕДОЛ ПРЊАВОР,KRUŠEDOL PRNJAVOR,ИРИГ,IRIG,0.00,0.00,0.00,0.00,0.10,0.10,0.0000,0.0000,0.0000,0.0000,2.5743,2.5743,25.8107
"80179","801801",НОВИ СЛАНКАМЕН,NOVI SLANKAMEN,ИНЂИЈА,INĐIJA,0.00,0.00,0.00,0.19,0.13,0.33,0.0000,0.0000,0.0000,8.4121,5.7211,14.1332,43.3879
"80284","802808",КОВИЉ,KOVILJ,НОВИ САД,NOVI SAD,0.26,0.00,0.00,0.06,0.14,0.47,28.2027,0.0000,0.0000,6.1484,15.3258,49.6769,106.4389
"80284","802743",БЕГЕЧ,BEGEČ,НОВИ САД,NOVI SAD,0.00,0.00,0.15,0.00,0.00,0.15,0.0000,0.0000,6.5589,0.0000,0.0000,6.5589,43.4266
"80322","803294",СРЕМСКИ МИХАЉЕВЦИ,SREMSKI MIHALJEVCI,ПЕЋИНЦИ,PEĆINCI,0.00,0.00,0.00,0.32,0.00,0.32,0.0000,0.0000,0.0000,6.3703,0.0000,6.3703,19.7946
"80152","801542",ЗРЕЊАНИН,ZRENJANIN,ЗРЕЊАНИН,ZRENJANIN,0.00,0.00,0.25,0.02,0.08,0.35,0.0000,0.0000,48.2765,3.5922,15.3033,67.1720,193.0642
"80195","802107",ХОРГОШ,HORGOŠ,КАЊИЖА,KANJIŽA,0.27,0.00,0.08,0.11,0.00,0.46,23.3713,0.0000,6.6762,9.4590,0.0000,39.5065,85.2968
"70424","710954",КРУШЕВИЦА,KRUŠEVICA,ВЛАСОТИНЦЕ,VLASOTINCE,0.00,0.00,0.23,0.00,0.00,0.23,0.0000,0.0000,3.1180,0.0000,0.0000,3.1180,13.6834
"70726","724629",МАНОЈЛОВЦЕ,MANOJLOVCE,ЛЕСКОВАЦ,LESKOVAC,0.55,0.00,0.00,0.00,0.48,1.03,2.3816,0.0000,0.0000,0.0000,2.0545,4.4361,4.2981
"71170","743135",СТОПАЊА,STOPANJA,ТРСТЕНИК,TRSTENIK,0.00,0.00,0.22,0.29,0.00,0.51,0.0000,0.0000,1.8139,2.4266,0.0000,4.2405,8.3365
"71129","740900",НОВО СЕЛО,NOVO SELO,СОКОБАЊА,SOKOBANJA,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4311
"71072","739626",ЈЕВИК,JEVIK,СЈЕНИЦА,SJENICA,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7252
"70980","734985",ОРАОВАЦ,ORAOVAC,ПРИЈЕПОЉЕ,PRIJEPOLJE,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0097
"70564","716006",БРУСНИК,BRUSNIK,ИВАЊИЦА,IVANJICA,0.00,0.00,0.00,0.06,0.00,0.06,0.0000,0.0000,0.0000,3.3825,0.0000,3.3825,52.6506
"71315","729043",ГОРЊА ТОПОНИЦА,GORNJA TOPONICA,ЦРВЕНИ КРСТ,CRVENI KRST,0.67,0.00,0.00,0.59,0.00,1.26,3.9943,0.0000,0.0000,3.4702,0.0000,7.4645,5.9302
"70017","700185",ГОРЊИ ВРАТАРИ,GORNJI VRATARI,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4291
"70025","700673",БЕЉА,BELJA,АЛЕКСИНАЦ,ALEKSINAC,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3309
"70017","700207",ГРЧАК,GRČAK,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,0.00,0.00,0.00,0.42,0.00,0.42,0.0000,0.0000,0.0000,1.8115,0.0000,1.8115,4.2784
"70343","707414",МАЛА ВРБНИЦА,MALA VRBNICA,БРУС,BRUS,0.00,0.00,0.00,0.68,0.00,0.68,0.0000,0.0000,0.0000,4.0481,0.0000,4.0481,5.9466
"70017","700533",СТАРЦИ,STARCI,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9450
"70670","720755",ВЕЛИКО КРУШИНЦЕ,VELIKO KRUŠINCE,КРУШЕВАЦ,KRUŠEVAC,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1990
"70670","721271",МАЛО КРУШИНЦЕ,MALO KRUŠINCE,КРУШЕВАЦ,KRUŠEVAC,0.00,0.00,0.00,0.43,0.00,0.43,0.0000,0.0000,0.0000,1.1150,0.0000,1.1150,2.5954
"71064","738743",БУЧУМ,BUČUM,СВРЉИГ,SVRLJIG,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.1520
"70866","729752",ГОРЊЕ ТРУДОВО,GORNJE TRUDOVO,НОВА ВАРОШ,NOVA VAROŠ,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4452
"70025","701211",ПРЕКОНОЗИ,PREKONOZI,АЛЕКСИНАЦ,ALEKSINAC,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.9407
"70670","721000",ЈОШЈЕ,JOŠJE,КРУШЕВАЦ,KRUŠEVAC,0.00,0.00,0.00,0.04,0.00,0.04,0.0000,0.0000,0.0000,0.2197,0.0000,0.2197,6.0589
"70866","729876",НЕГБИНА,NEGBINA,НОВА ВАРОШ,NOVA VAROŠ,0.00,0.00,0.18,0.00,0.00,0.18,0.0000,0.0000,5.0696,0.0000,0.0000,5.0696,27.7893
"70602","717185",БАЛАНОВАЦ,BALANOVAC,КЊАЖЕВАЦ,KNJAŽEVAC,0.00,0.00,0.00,0.55,0.00,0.55,0.0000,0.0000,0.0000,3.9994,0.0000,3.9994,7.3259
"71188","743887",ОСТРОВИЦА,OSTROVICA,ТУТИН,TUTIN,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.9254
"70050","702161",КАМБЕЛЕВАЦ,KAMBELEVAC,БАБУШНИЦА,BABUŠNICA,0.00,0.00,0.00,0.49,0.04,0.53,0.0000,0.0000,0.0000,5.1825,0.3981,5.5806,10.6023
"71188","743810",НАБОЈЕ,NABOJE,ТУТИН,TUTIN,0.00,0.00,0.00,0.67,0.00,0.67,0.0000,0.0000,0.0000,6.5027,0.0000,6.5027,9.7321
"71021","737216",КРУШЕВИЦА,KRUŠEVICA,РАШКА,RAŠKA,0.00,0.00,0.00,0.00,0.41,0.41,0.0000,0.0000,0.0000,0.0000,4.8623,4.8623,11.7336
