MatBrO,MatBrNas,ImeNasCir,ImeNasLat,ImeOpsCir,ImeOpsLat,Decl/Grow,Traff_Name,DENS_Moto,DENS_Trunk,DENS_Prim,DENS_Sec,DENS_Tert,DENS_All,LEN_Moto,LEN_Trunk,LEN_Prim,LEN_Sec,LEN_Tert,LEN_All,Area,Traff_Key
"71013","736724",ВОЈИНОВАЦ,VOJINOVAC,РАЧА,RAČA,Population decline,High road density with population decline,0.00,0.00,0.00,0.67,0.00,0.67,0.0000,0.0000,0.0000,2.5410,0.0000,2.5410,3.8178,"1"
"70327","706469",ДОЊА БЕЛА РЕКА,DONJA BELA REKA,БОР,BOR,Population decline,High road density with population decline,0.00,0.00,0.00,0.37,0.00,0.37,0.0000,0.0000,0.0000,15.1987,0.0000,15.1987,40.6499,"1"
"70327","706515",ОШТРЕЉ,OŠTRELJ,БОР,BOR,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.13,0.13,0.0000,0.0000,0.0000,0.0000,2.4877,2.4877,19.5948,"3"
"70769","726176",БА,BA,ЉИГ,LJIG,Population decline,High road density with population decline,0.00,0.00,0.00,0.00,0.63,0.63,0.0000,0.0000,0.0000,0.0000,13.5370,13.5370,21.5086,"1"
"70769","726303",КАДИНА ЛУКА,KADINA LUKA,ЉИГ,LJIG,Population decline,High road density with population decline,0.00,0.00,0.00,0.00,0.47,0.47,0.0000,0.0000,0.0000,0.0000,5.5809,5.5809,11.8889,"1"
"70629","718297",РОСИЋИ,ROSIĆI,КОСЈЕРИЋ,KOSJERIĆ,Population decline,High road density with population decline,0.00,0.00,0.10,0.10,0.21,0.40,0.0000,0.0000,1.6536,1.6188,3.5827,6.8551,17.0901,"1"
"70491","713856",БРЕСТОВО,BRESTOVO,ДЕСПОТОВАЦ,DESPOTOVAC,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4515,"3"
"70645","719242",УГЉАРЕВАЦ,UGLJAREVAC,КРАГУЈЕВАЦ,KRAGUJEVAC,Population growth,Low road density with population growth,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7009,"4"
"70629","718246",МРЧИЋИ,MRČIĆI,КОСЈЕРИЋ,KOSJERIĆ,Population decline,High road density with population decline,0.00,0.00,0.67,0.15,0.09,0.91,0.0000,0.0000,12.2876,2.7447,1.6388,16.6711,18.3631,"1"
"70645","719170",РЕСНИК,RESNIK,КРАГУЈЕВАЦ,KRAGUJEVAC,Population growth,Low road density with population growth,0.00,0.00,0.00,0.03,0.00,0.03,0.0000,0.0000,0.0000,0.8529,0.0000,0.8529,30.4430,"4"
"70483","713589",МУТАЊ,MUTANJ,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7991,"3"
"71153","741922",БЛАЗНАВА,BLAZNAVA,ТОПОЛА,TOPOLA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.18,0.18,0.0000,0.0000,0.0000,0.0000,2.6457,2.6457,14.8679,"3"
"70068","702480",ВИШЕСАВА,VIŠESAVA,БАЈИНА БАШТА,BAJINA BAŠTA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.12,0.00,0.12,0.0000,0.0000,0.0000,1.0501,0.0000,1.0501,9.1015,"3"
"70068","702820",ЦРВИЦА,CRVICA,БАЈИНА БАШТА,BAJINA BAŠTA,Population decline,High road density with population decline,0.00,0.00,0.00,0.57,0.00,0.57,0.0000,0.0000,0.0000,6.6582,0.0000,6.6582,11.7542,"1"
"70777","726761",ЧИТЛУК,ČITLUK,ЉУБОВИЈА,LJUBOVIJA,Population decline,High road density with population decline,0.00,0.00,0.38,0.33,0.00,0.71,0.0000,0.0000,1.7564,1.5305,0.0000,3.2869,4.6085,"1"
"70777","726613",ЛОЊИН,LONJIN,ЉУБОВИЈА,LJUBOVIJA,Population decline,High road density with population decline,0.00,0.00,0.68,0.00,0.00,0.68,0.0000,0.0000,3.3417,0.0000,0.0000,3.3417,4.9277,"1"
"70777","726737",УЗОВНИЦА,UZOVNICA,ЉУБОВИЈА,LJUBOVIJA,Population decline,High road density with population decline,0.00,0.00,0.33,0.00,0.00,0.33,0.0000,0.0000,5.1413,0.0000,0.0000,5.1413,15.6139,"1"
"70483","713775",УГРИНОВЦИ,UGRINOVCI,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,Population decline,High road density with population decline,0.00,0.00,0.25,0.00,0.05,0.30,0.0000,0.0000,4.3213,0.0000,0.8209,5.1422,17.1823,"1"
"71153","742066",ЈАРМЕНОВЦИ,JARMENOVCI,ТОПОЛА,TOPOLA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.14,0.00,0.15,0.0000,0.0000,0.0000,1.6907,0.0000,1.6907,11.6340,"3"
"70840","728462",БРЕСТОВАЦ,BRESTOVAC,НЕГОТИН,NEGOTIN,Population decline,Low road density with population decline,0.00,0.00,0.08,0.00,0.00,0.08,0.0000,0.0000,1.5904,0.0000,0.0000,1.5904,19.9459,"3"
"70483","713449",КАЛИМАНИЋИ,KALIMANIĆI,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,Population decline,High road density with population decline,0.00,0.00,0.00,0.00,0.96,0.96,0.0000,0.0000,0.0000,0.0000,4.7944,4.7944,5.0091,"1"
"71048","738000",ГЛОГОВАЦ,GLOGOVAC,ЈАГОДИНА,JAGODINA,Population growth,High road density with population growth,0.00,0.00,0.00,0.25,0.16,0.41,0.0000,0.0000,0.0000,4.6927,2.9832,7.6759,18.6693,"2"
"70645","719013",ЉУБИЧЕВАЦ,LJUBIČEVAC,КРАГУЈЕВАЦ,KRAGUJEVAC,Population growth,Low road density with population growth,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0519,"4"
"70645","719161",РАМАЋА,RAMAĆA,КРАГУЈЕВАЦ,KRAGUJEVAC,Population growth,Low road density with population growth,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.3694,"4"
"70491","714003",ЛИПОВИЦА,LIPOVICA,ДЕСПОТОВАЦ,DESPOTOVAC,Population decline,High road density with population decline,0.00,0.00,0.00,0.20,0.13,0.33,0.0000,0.0000,0.0000,2.5084,1.6812,4.1896,12.6241,"1"
"70777","726648",ПОДНЕМИЋ,PODNEMIĆ,ЉУБОВИЈА,LJUBOVIJA,Population decline,High road density with population decline,0.00,0.00,0.37,0.00,0.00,0.37,0.0000,0.0000,2.3917,0.0000,0.0000,2.3917,6.4959,"1"
"70360","708500",ГОРЊЕ ЛЕСКОВИЦЕ,GORNJE LESKOVICE,ВАЉЕВО,VALJEVO,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.8551,"3"
"70360","708712",КОВАЧИЦЕ,KOVAČICE,ВАЉЕВО,VALJEVO,Population decline,High road density with population decline,0.00,0.00,0.45,0.00,0.00,0.44,0.0000,0.0000,2.4271,0.0000,0.0000,2.4271,5.4587,"1"
"71056","738522",ГРАБОВАЦ,GRABOVAC,СВИЛАЈНАЦ,SVILAJNAC,Population decline,Low road density with population decline,0.00,0.00,0.00,0.24,0.00,0.24,0.0000,0.0000,0.0000,4.0476,0.0000,4.0476,17.0867,"3"
"70360","708950",РЕБЕЉ,REBELJ,ВАЉЕВО,VALJEVO,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.9096,"3"
"70360","708453",ВУЈИНОВАЧА,VUJINOVAČA,ВАЉЕВО,VALJEVO,Population decline,High road density with population decline,0.00,0.00,0.00,0.47,0.00,0.46,0.0000,0.0000,0.0000,10.6783,0.0000,10.6783,22.9732,"1"
"71048","738336",РИБАРЕ,RIBARE,ЈАГОДИНА,JAGODINA,Population growth,High road density with population growth,0.53,0.00,0.00,0.33,0.00,0.87,6.5355,0.0000,0.0000,4.0870,0.0000,10.6225,12.2230,"2"
"70491","714119",РЕСАВИЦА,RESAVICA,ДЕСПОТОВАЦ,DESPOTOVAC,Population growth,High road density with population growth,0.00,0.00,0.00,0.50,0.00,0.50,0.0000,0.0000,0.0000,3.3627,0.0000,3.3627,6.6990,"2"
"70645","718629",БОТУЊЕ,BOTUNJE,КРАГУЈЕВАЦ,KRAGUJEVAC,Population growth,High road density with population growth,0.00,0.40,0.00,0.00,0.25,0.65,0.0000,5.2474,0.0000,0.0000,3.3271,8.5745,13.1041,"2"
"70491","713899",ВИТАНЦЕ,VITANCE,ДЕСПОТОВАЦ,DESPOTOVAC,Population decline,Low road density with population decline,0.00,0.00,0.00,0.07,0.00,0.07,0.0000,0.0000,0.0000,0.7680,0.0000,0.7680,11.1063,"3"
"70491","713929",ДВОРИШТЕ,DVORIŠTE,ДЕСПОТОВАЦ,DESPOTOVAC,Population decline,Low road density with population decline,0.00,0.00,0.00,0.27,0.00,0.27,0.0000,0.0000,0.0000,2.9864,0.0000,2.9864,11.0977,"3"
"71153","742147",МАНОЈЛОВЦИ,MANOJLOVCI,ТОПОЛА,TOPOLA,Population decline,High road density with population decline,0.00,0.00,0.00,0.37,0.00,0.37,0.0000,0.0000,0.0000,1.7923,0.0000,1.7923,4.8792,"1"
"71056","738719",ЦРКВЕНАЦ,CRKVENAC,СВИЛАЈНАЦ,SVILAJNAC,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.21,0.21,0.0000,0.0000,0.0000,0.0000,3.3485,3.3485,16.0574,"3"
"71013","736732",ВУЧИЋ,VUČIĆ,РАЧА,RAČA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.26,0.00,0.26,0.0000,0.0000,0.0000,3.2806,0.0000,3.2806,12.4639,"3"
"70840","728861",ЧУБРА,ČUBRA,НЕГОТИН,NEGOTIN,Population decline,Low road density with population decline,0.00,0.00,0.01,0.00,0.07,0.08,0.0000,0.0000,0.2769,0.0000,2.2584,2.5353,32.1670,"3"
"70840","728560",ЈАБУКОВАЦ,JABUKOVAC,НЕГОТИН,NEGOTIN,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.10,0.10,0.0000,0.0000,0.0000,0.0000,9.8845,9.8845,97.2551,"3"
"70882","731072",БАСТАВ,BASTAV,ОСЕЧИНА,OSEČINA,Population decline,High road density with population decline,0.00,0.00,0.00,0.34,0.00,0.34,0.0000,0.0000,0.0000,4.4346,0.0000,4.4346,12.8887,"1"
"71277","702927",ЛАПОВО (ВАРОШИЦА),LAPOVO (VAROŠICA),ЛАПОВО,LAPOVO,Population decline,High road density with population decline,0.00,0.00,0.00,0.71,0.00,0.71,0.0000,0.0000,0.0000,7.0162,0.0000,7.0162,9.9504,"1"
"71153","742031",ДОЊА ШАТОРЊА,DONJA ŠATORNJA,ТОПОЛА,TOPOLA,Population decline,High road density with population decline,0.00,0.00,0.00,0.34,0.13,0.47,0.0000,0.0000,0.0000,3.4996,1.3604,4.8600,10.4507,"1"
"71013","746819",МАЛИ МИРАШЕВАЦ,MALI MIRAŠEVAC,РАЧА,RAČA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.29,0.29,0.0000,0.0000,0.0000,0.0000,0.2966,0.2966,1.0152,"3"
"70777","726672",САВКОВИЋ,SAVKOVIĆ,ЉУБОВИЈА,LJUBOVIJA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0187,"3"
"71013","736791",МИРАШЕВАЦ,MIRAŠEVAC,РАЧА,RAČA,Population decline,High road density with population decline,0.00,0.00,0.00,0.33,0.01,0.34,0.0000,0.0000,0.0000,4.1355,0.1422,4.2777,12.7054,"1"
"70491","714151",СТЕЊЕВАЦ,STENJEVAC,ДЕСПОТОВАЦ,DESPOTOVAC,Population decline,High road density with population decline,0.00,0.00,0.00,0.27,0.04,0.31,0.0000,0.0000,0.0000,4.8794,0.6215,5.5009,17.9861,"1"
"70645","718718",ГОРЊЕ ГРБИЦЕ,GORNJE GRBICE,КРАГУЈЕВАЦ,KRAGUJEVAC,Population growth,Low road density with population growth,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.8377,"4"
"70840","728730",РЕЧКА,REČKA,НЕГОТИН,NEGOTIN,Population decline,High road density with population decline,0.00,0.00,0.00,0.00,0.36,0.36,0.0000,0.0000,0.0000,0.0000,9.4858,9.4858,26.6482,"1"
"71013","736708",ВЕЛИКО КРЧМАРЕ,VELIKO KRČMARE,РАЧА,RAČA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.11,0.00,0.11,0.0000,0.0000,0.0000,2.3529,0.0000,2.3529,20.6040,"3"
"71153","742210",СВЕТЛИЋ,SVETLIĆ,ТОПОЛА,TOPOLA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.17,0.17,0.0000,0.0000,0.0000,0.0000,1.4734,1.4734,8.6971,"3"
"70777","726583",ДРЛАЧЕ,DRLAČE,ЉУБОВИЈА,LJUBOVIJA,Population decline,Low road density with population decline,0.00,0.00,0.16,0.00,0.00,0.16,0.0000,0.0000,3.0836,0.0000,0.0000,3.0836,19.8914,"3"
"70483","713414",ЗАГРАЂЕ,ZAGRAĐE,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,Population decline,High road density with population decline,0.00,0.00,0.25,0.00,0.15,0.40,0.0000,0.0000,4.3308,0.0000,2.6236,6.9544,17.5196,"1"
"70491","714011",ЛОМНИЦА,LOMNICA,ДЕСПОТОВАЦ,DESPOTOVAC,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.9080,"3"
"70386","709352",ВЕЛИКО ОРАШЈЕ,VELIKO ORAŠJE,ВЕЛИКА ПЛАНА,VELIKA PLANA,Population decline,High road density with population decline,0.41,0.00,0.00,0.21,0.00,0.61,8.6762,0.0000,0.0000,4.3796,0.0000,13.0558,21.3561,"1"
"70700","723118",РУБРИБРЕЗА,RUBRIBREZA,ЛАЈКОВАЦ,LAJKOVAC,Population decline,High road density with population decline,0.83,0.00,0.48,0.00,0.06,1.37,4.9103,0.0000,2.8281,0.0000,0.3306,8.0690,5.9078,"1"
"70521","714909",ОРЕОВИЦА,OREOVICA,ЖАБАРИ,ŽABARI,Population decline,Low road density with population decline,0.00,0.00,0.00,0.14,0.11,0.25,0.0000,0.0000,0.0000,2.8346,2.2549,5.0895,20.4369,"3"
"70777","726729",ТОРНИК,TORNIK,ЉУБОВИЈА,LJUBOVIJA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6942,"3"
"71153","741990",ГОРОВИЧ,GOROVIČ,ТОПОЛА,TOPOLA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0780,"3"
"70483","713597",НАКУЧАНИ,NAKUČANI,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,Population decline,High road density with population decline,0.00,0.00,0.00,0.00,0.36,0.36,0.0000,0.0000,0.0000,0.0000,2.3828,2.3828,6.6363,"1"
"70491","713937",ДЕСПОТОВАЦ,DESPOTOVAC,ДЕСПОТОВАЦ,DESPOTOVAC,Population decline,High road density with population decline,0.00,0.00,0.00,0.95,0.35,1.30,0.0000,0.0000,0.0000,6.6294,2.4442,9.0736,6.9664,"1"
"71013","736783",МАЛО КРЧМАРЕ,MALO KRČMARE,РАЧА,RAČA,Population decline,High road density with population decline,0.00,0.00,0.00,0.31,0.00,0.31,0.0000,0.0000,0.0000,2.8571,0.0000,2.8571,9.1487,"1"
"70831","728284",МРАТИШИЋ,MRATIŠIĆ,МИОНИЦА,MIONICA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9409,"3"
"70360","708933",РАВЊЕ,RAVNJE,ВАЉЕВО,VALJEVO,Population decline,Low road density with population decline,0.00,0.00,0.02,0.00,0.00,0.02,0.0000,0.0000,0.1116,0.0000,0.0000,0.1116,6.5134,"3"
"70769","726451",ШТАВИЦА,ŠTAVICA,ЉИГ,LJIG,Population decline,High road density with population decline,0.00,0.00,0.30,0.00,0.00,0.30,0.0000,0.0000,3.8899,0.0000,0.0000,3.8899,13.0429,"1"
"70491","713996",ЈЕЛОВАЦ,JELOVAC,ДЕСПОТОВАЦ,DESPOTOVAC,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.09,0.09,0.0000,0.0000,0.0000,0.0000,5.4914,5.4914,63.3298,"3"
"70033","701602",ТУЛЕЖ,TULEŽ,АРАНЂЕЛОВАЦ,ARANĐELOVAC,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.01,0.01,0.0000,0.0000,0.0000,0.0000,0.1915,0.1915,13.6171,"3"
"70807","727130",КАЛИШТЕ,KALIŠTE,МАЛО ЦРНИЋЕ,MALO CRNIĆE,Population decline,High road density with population decline,0.00,0.00,0.00,0.41,0.00,0.41,0.0000,0.0000,0.0000,3.0903,0.0000,3.0903,7.5253,"1"
"70734","725480",КЛУПЦИ,KLUPCI,ЛОЗНИЦА,LOZNICA,Population decline,High road density with population decline,0.00,0.00,0.34,0.00,0.37,0.71,0.0000,0.0000,2.4357,0.0000,2.7025,5.1382,7.2691,"1"
"70637","718408",БРДАРИЦА,BRDARICA,КОЦЕЉЕВА,KOCELJEVA,Population decline,Low road density with population decline,0.00,0.00,0.06,0.00,0.23,0.28,0.0000,0.0000,0.8269,0.0000,3.1846,4.0115,14.1091,"3"
"70483","713783",ЦЕРОВА,CEROVA,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5564,"3"
"70327","706426",БРЕСТОВАЦ,BRESTOVAC,БОР,BOR,Population decline,High road density with population decline,0.00,0.00,0.10,0.25,0.13,0.49,0.0000,0.0000,7.1245,17.5342,8.9922,33.6509,69.0555,"1"
"70491","713872",ВЕЛИКИ ПОПОВИЋ,VELIKI POPOVIĆ,ДЕСПОТОВАЦ,DESPOTOVAC,Population decline,High road density with population decline,0.00,0.00,0.00,0.33,0.00,0.33,0.0000,0.0000,0.0000,4.9192,0.0000,4.9192,14.9825,"1"
"70629","718289",РАДАНОВЦИ,RADANOVCI,КОСЈЕРИЋ,KOSJERIĆ,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.09,0.09,0.0000,0.0000,0.0000,0.0000,2.5669,2.5669,28.4881,"3"
"70360","708534",ДИВЧИБАРЕ,DIVČIBARE,ВАЉЕВО,VALJEVO,Population decline,High road density with population decline,0.00,0.00,0.01,0.41,0.00,0.41,0.0000,0.0000,0.1559,8.7319,0.0000,8.8878,21.5530,"1"
"70491","714143",СЛАДАЈА,SLADAJA,ДЕСПОТОВАЦ,DESPOTOVAC,Population decline,Low road density with population decline,0.00,0.00,0.00,0.20,0.00,0.20,0.0000,0.0000,0.0000,5.9644,0.0000,5.9644,30.3565,"3"
"70483","713678",РУДНИК,RUDNIK,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,Population decline,High road density with population decline,0.00,0.00,0.14,0.29,0.15,0.58,0.0000,0.0000,3.3941,6.7569,3.5036,13.6546,23.3832,"1"
"70068","702552",ЗАРОЖЈЕ,ZAROŽJE,БАЈИНА БАШТА,BAJINA BAŠTA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.22,0.00,0.22,0.0000,0.0000,0.0000,11.0494,0.0000,11.0494,49.2187,"3"
"71153","742112",КРЋЕВАЦ,KRĆEVAC,ТОПОЛА,TOPOLA,Population decline,High road density with population decline,0.00,0.00,0.48,0.00,0.00,0.48,0.0000,0.0000,6.2943,0.0000,0.0000,6.2943,13.2090,"1"
"71161","742414",КАЛОВО,KALOVO,ТРГОВИШТЕ,TRGOVIŠTE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5351,"3"
"70882","731170",КОЊИЦ,KONJIC,ОСЕЧИНА,OSEČINA,Population growth,High road density with population growth,0.00,0.00,0.00,0.05,0.30,0.35,0.0000,0.0000,0.0000,0.3523,2.2210,2.5733,7.3357,"2"
"70947","732940",ДРМНО,DRMNO,ПОЖАРЕВАЦ,POŽAREVAC,Population growth,Low road density with population growth,0.00,0.00,0.00,0.00,0.20,0.20,0.0000,0.0000,0.0000,0.0000,2.1887,2.1887,11.0431,"4"
"71269","746185",ДОБРИЋ,DOBRIĆ,ШАБАЦ,ŠABAC,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.7695,"3"
"70793","726923",АМАЈИЋ,AMAJIĆ,МАЛИ ЗВОРНИК,MALI ZVORNIK,Population decline,Low road density with population decline,0.00,0.00,0.19,0.00,0.00,0.19,0.0000,0.0000,1.0102,0.0000,0.0000,1.0102,5.2364,"3"
"70165","703966",БРАЈКОВАЦ,BRAJKOVAC,ЛАЗАРЕВАЦ,LAZAREVAC,Population growth,Low road density with population growth,0.00,0.00,0.00,0.00,0.28,0.28,0.0000,0.0000,0.0000,0.0000,6.9405,6.9405,25.1807,"4"
"70360","708631",ЈАЗОВИК,JAZOVIK,ВАЉЕВО,VALJEVO,Population decline,High road density with population decline,0.00,0.00,0.77,0.00,0.00,0.77,0.0000,0.0000,2.9737,0.0000,0.0000,2.9737,3.8488,"1"
"70165","703940",БАРОШЕВАЦ,BAROŠEVAC,ЛАЗАРЕВАЦ,LAZAREVAC,Population growth,High road density with population growth,0.00,0.00,0.00,0.00,0.97,0.97,0.0000,0.0000,0.0000,0.0000,12.4682,12.4682,12.8858,"2"
"70173","704474",ПРУЖАТОВАЦ,PRUŽATOVAC,МЛАДЕНОВАЦ,MLADENOVAC,Population growth,Low road density with population growth,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0417,"4"
"70700","723100",РАТКОВАЦ,RATKOVAC,ЛАЈКОВАЦ,LAJKOVAC,Population decline,Low road density with population decline,0.00,0.00,0.05,0.00,0.00,0.05,0.0000,0.0000,0.2439,0.0000,0.0000,0.2439,5.2048,"3"
"70165","704059",ЖУПАЊАЦ,ŽUPANJAC,ЛАЗАРЕВАЦ,LAZAREVAC,Population growth,High road density with population growth,0.27,0.00,0.43,0.03,0.00,0.73,2.2570,0.0000,3.5243,0.2430,0.0000,6.0243,8.2317,"2"
"70793","727024",САКАР,SAKAR,МАЛИ ЗВОРНИК,MALI ZVORNIK,Population decline,High road density with population decline,0.00,0.00,0.69,0.00,0.00,0.69,0.0000,0.0000,4.9468,0.0000,0.0000,4.9468,7.2168,"1"
"71269","746134",ГОРЊА ВРАЊСКА,GORNJA VRANJSKA,ШАБАЦ,ŠABAC,Population decline,High road density with population decline,0.00,0.00,0.00,0.03,0.29,0.31,0.0000,0.0000,0.0000,0.4413,5.1864,5.6277,17.9881,"1"
"70106","703621",БЕЛИ ПОТОК,BELI POTOK,ВОЖДОВАЦ,VOŽDOVAC,Population growth,High road density with population growth,0.34,0.00,0.00,0.46,0.75,1.54,5.2349,0.0000,0.0000,7.0971,11.5694,23.9014,15.5313,"2"
"71340","733067",ОСТРОВО,OSTROVO,КОСТОЛАЦ,KOSTOLAC,Population growth,Low road density with population growth,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.7260,"4"
"71269","746339",МАОВИ,MAOVI,ШАБАЦ,ŠABAC,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1571,"3"
"70360","708321",БЛИЗОЊЕ,BLIZONJE,ВАЉЕВО,VALJEVO,Population decline,High road density with population decline,0.00,0.00,0.53,0.00,0.00,0.53,0.0000,0.0000,4.1783,0.0000,0.0000,4.1783,7.9385,"1"
"70386","709379",ДОЊА ЛИВАДИЦА,DONJA LIVADICA,ВЕЛИКА ПЛАНА,VELIKA PLANA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.21,0.00,0.21,0.0000,0.0000,0.0000,4.3939,0.0000,4.3939,21.1424,"3"
"70661","720470",ЛИПЕНОВИЋ,LIPENOVIĆ,КРУПАЊ,KRUPANJ,Population decline,Low road density with population decline,0.00,0.00,0.00,0.09,0.00,0.09,0.0000,0.0000,0.0000,0.6310,0.0000,0.6310,7.0279,"3"
"70912","731838",КЛАДУРОВО,KLADUROVO,ПЕТРОВАЦ НА МЛАВИ,PETROVAC NA MLAVI,Population decline,Low road density with population decline,0.00,0.00,0.00,0.07,0.00,0.07,0.0000,0.0000,0.0000,1.5607,0.0000,1.5607,22.5010,"3"
"70882","731129",ГОРЊЕ ЦРНИЉЕВО,GORNJE CRNILJEVO,ОСЕЧИНА,OSEČINA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.10,0.00,0.10,0.0000,0.0000,0.0000,1.7600,0.0000,1.7600,17.6814,"3"
"70785","726907",ТОПОЛНИЦА,TOPOLNICA,МАЈДАНПЕК,MAJDANPEK,Population decline,Low road density with population decline,0.00,0.00,0.00,0.07,0.00,0.07,0.0000,0.0000,0.0000,3.9807,0.0000,3.9807,56.4495,"3"
"70912","731749",ВЕЛИКИ ПОПОВАЦ,VELIKI POPOVAC,ПЕТРОВАЦ НА МЛАВИ,PETROVAC NA MLAVI,Population decline,High road density with population decline,0.00,0.00,0.00,0.02,0.36,0.38,0.0000,0.0000,0.0000,0.2265,5.5926,5.8191,15.4415,"1"
"71269","746371",МИОКУС,MIOKUS,ШАБАЦ,ŠABAC,Population decline,High road density with population decline,0.00,0.00,0.45,0.00,0.00,0.45,0.0000,0.0000,2.8808,0.0000,0.0000,2.8808,6.4071,"1"
"70475","712906",ВИНЦИ,VINCI,ГОЛУБАЦ,GOLUBAC,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3732,"3"
"71269","746240",ЈЕВРЕМОВАЦ,JEVREMOVAC,ШАБАЦ,ŠABAC,Population decline,High road density with population decline,0.00,0.00,0.00,0.39,0.00,0.39,0.0000,0.0000,0.0000,3.7368,0.0000,3.7368,9.6339,"1"
"70394","709603",КУСИЋЕ,KUSIĆE,ВЕЛИКО ГРАДИШТЕ,VELIKO GRADIŠTE,Population decline,High road density with population decline,0.00,0.00,0.25,0.06,0.00,0.31,0.0000,0.0000,3.5627,0.8187,0.0000,4.3814,14.0439,"1"
"70394","709590",КУРЈАЧЕ,KURJAČE,ВЕЛИКО ГРАДИШТЕ,VELIKO GRADIŠTE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.7749,"3"
"70661","720569",ЦЕРОВА,CEROVA,КРУПАЊ,KRUPANJ,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.6794,"3"
