MatBrO,MatBrNas,ImeNasCir,ImeNasLat,ImeOpsCir,ImeOpsLat,AREA_1,AREA_2,AREA_3,AREA_4,AREA_5,AREA_6,POP_1,POP_2,POP_3,POP_4,POP_5,POP_6,DENS_1,DENS_2,DENS_3,DENS_4,DENS_5,DENS_6
"71188","743925",ПОКРВЕНИК,POKRVENIK,ТУТИН,TUTIN,0.00,0.00,0.64,2.18,0.58,0.00,0.00,0.00,244.76,0.00,0.00,0.00,0.00,0.00,382.12,0.00,0.00,0.00
"70882","731102",БРАТАЧИЋ,BRATAČIĆ,ОСЕЧИНА,OSEČINA,0.00,6.85,0.00,0.00,0.00,0.00,0.00,236.00,0.00,0.00,0.00,0.00,0.00,34.43,0.00,0.00,0.00,0.00
"70793","726982",ДОЊА ТРЕШЊИЦА,DONJA TREŠNJICA,МАЛИ ЗВОРНИК,MALI ZVORNIK,0.25,13.44,11.74,0.00,0.00,0.00,535.92,0.00,0.00,0.00,0.00,0.00,2135.11,0.00,0.00,0.00,0.00,0.00
"70173","704482",РАБРОВАЦ,RABROVAC,МЛАДЕНОВАЦ,MLADENOVAC,15.43,0.42,0.00,0.00,0.00,0.00,1228.34,0.00,0.00,0.00,0.00,0.00,79.61,0.00,0.00,0.00,0.00,0.00
"70033","701556",ДАРОСАВА,DAROSAVA,АРАНЂЕЛОВАЦ,ARANĐELOVAC,1.89,23.15,0.00,0.00,0.00,0.00,905.77,845.03,0.00,0.00,0.00,0.00,479.21,36.50,0.00,0.00,0.00,0.00
"71072","739685",КАРАЈУКИЋА БУНАРИ,KARAJUKIĆA BUNARI,СЈЕНИЦА,SJENICA,0.00,0.00,0.00,0.00,9.87,0.00,0.00,0.00,0.00,0.00,98.77,0.00,0.00,0.00,0.00,0.00,10.01,0.00
"70726","723720",БРЕЈАНОВЦЕ,BREJANOVCE,ЛЕСКОВАЦ,LESKOVAC,0.00,2.05,0.00,0.00,0.00,0.00,0.00,287.47,0.00,0.00,0.00,0.00,0.00,139.93,0.00,0.00,0.00,0.00
"71188","743291",БРАЋАК,BRAĆAK,ТУТИН,TUTIN,0.00,0.00,0.00,0.00,10.91,0.00,0.00,0.00,0.00,0.00,201.80,0.00,0.00,0.00,0.00,0.00,18.50,0.00
"70505","714577",ПРОТОПОПИНЦИ,PROTOPOPINCI,ДИМИТРОВГРАД,DIMITROVGRAD,0.00,0.00,7.61,0.65,0.20,0.00,0.00,0.00,41.40,0.00,0.00,0.00,0.00,0.00,5.44,0.00,0.00,0.00
"70726","725021",СТУПНИЦА,STUPNICA,ЛЕСКОВАЦ,LESKOVAC,0.00,0.37,12.84,0.00,0.00,0.00,0.00,0.00,251.41,0.00,0.00,0.00,0.00,0.00,19.57,0.00,0.00,0.00
"70688","722049",КАСТРАТ,KASTRAT,КУРШУМЛИЈА,KURŠUMLIJA,0.00,4.80,2.16,0.00,0.00,0.00,0.00,213.69,0.00,0.00,0.00,0.00,0.00,44.53,0.00,0.00,0.00,0.00
"70467","712558",ГОРЊЕ ДРАГОВЉЕ,GORNJE DRAGOVLJE,ГАЏИН ХАН,GADŽIN HAN,0.00,3.52,5.85,0.59,0.00,0.00,0.00,0.00,293.20,0.00,0.00,0.00,0.00,0.00,50.08,0.00,0.00,0.00
"70688","721964",ЖЕГРОВА,ŽEGROVA,КУРШУМЛИЈА,KURŠUMLIJA,0.00,0.00,4.48,5.15,1.15,0.00,0.00,0.00,12.53,13.44,2.89,0.00,0.00,0.00,2.80,2.61,2.52,0.00
"71072","739995",СЈЕНИЦА,SJENICA,СЈЕНИЦА,SJENICA,0.00,0.00,0.00,1.38,24.44,0.00,0.00,0.00,0.00,35.55,13457.26,0.00,0.00,0.00,0.00,25.69,550.69,0.00
"70998","736376",ЏИГОЉ,DŽIGOLJ,ПРОКУПЉЕ,PROKUPLJE,0.00,1.29,4.66,0.72,0.00,0.00,0.00,43.96,165.94,0.00,0.00,0.00,0.00,34.18,35.62,0.00,0.00,0.00
"70823","728063",ЧУБУРА,ČUBURA,МЕРОШИНА,MEROŠINA,0.00,1.45,2.27,0.00,0.00,0.00,0.00,74.35,6.11,0.00,0.00,0.00,0.00,51.45,2.70,0.00,0.00,0.00
"70980","734900",МИЈОСКА,MIJOSKA,ПРИЈЕПОЉЕ,PRIJEPOLJE,0.00,0.39,2.41,0.24,0.00,0.00,0.00,564.88,164.01,0.00,0.00,0.00,0.00,1438.34,67.93,0.00,0.00,0.00
"70343","707228",ДРТЕВЦИ,DRTEVCI,БРУС,BRUS,0.00,0.31,1.16,0.00,0.00,0.00,0.00,48.21,43.43,0.00,0.00,0.00,0.00,156.23,37.47,0.00,0.00,0.00
"70823","727750",АЗБРЕСНИЦА,AZBRESNICA,МЕРОШИНА,MEROŠINA,0.00,7.51,4.32,0.00,0.00,0.00,0.00,695.41,0.00,0.00,0.00,0.00,0.00,92.57,0.00,0.00,0.00,0.00
"70343","707449",МИЛЕНТИЈА,MILENTIJA,БРУС,BRUS,0.00,0.74,2.91,0.00,0.00,0.00,0.00,170.01,0.00,0.00,0.00,0.00,0.00,230.33,0.00,0.00,0.00,0.00
"70653","720054",РАВАНИЦА,RAVANICA,КРАЉЕВО,KRALJEVO,0.00,11.51,12.54,1.27,0.00,0.00,0.00,732.51,0.00,0.00,0.00,0.00,0.00,63.62,0.00,0.00,0.00,0.00
"71005","736627",СТАРИ БРАЧИН,STARI BRAČIN,РАЖАЊ,RAŽANJ,0.18,8.43,0.00,0.00,0.00,0.00,0.00,265.26,0.00,0.00,0.00,0.00,0.00,31.46,0.00,0.00,0.00,0.00
"70904","731579",СВОЈНОВО,SVOJNOVO,ПАРАЋИН,PARAĆIN,6.21,6.65,0.01,0.00,0.00,0.00,1139.79,34.20,0.00,0.00,0.00,0.00,183.42,5.14,0.00,0.00,0.00,0.00
"70653","719781",ЛОПАТНИЦА,LOPATNICA,КРАЉЕВО,KRALJEVO,0.00,10.34,5.08,2.74,0.44,0.00,0.00,142.51,68.46,38.92,5.99,0.00,0.00,13.78,13.47,14.23,13.60,0.00
"70670","721123",ЛАЗАРЕВАЦ,LAZAREVAC,КРУШЕВАЦ,KRUŠEVAC,0.00,7.92,0.00,0.00,0.00,0.00,0.00,543.73,0.00,0.00,0.00,0.00,0.00,68.68,0.00,0.00,0.00,0.00
"70670","721069",КОМОРАНЕ,KOMORANE,КРУШЕВАЦ,KRUŠEVAC,0.00,4.05,0.00,0.00,0.00,0.00,0.00,127.87,0.00,0.00,0.00,0.00,0.00,31.59,0.00,0.00,0.00,0.00
"70602","717649",КАНДАЛИЦА,KANDALICA,КЊАЖЕВАЦ,KNJAŽEVAC,0.00,3.47,1.29,0.00,0.00,0.00,0.00,16.35,6.48,0.00,0.00,0.00,0.00,4.72,5.02,0.00,0.00,0.00
"70971","734080",ЗАБРЊИЦА,ZABRNJICA,ПРИБОЈ,PRIBOJ,0.00,0.20,6.56,7.35,10.73,0.00,0.00,0.00,210.38,0.00,0.00,0.00,0.00,0.00,32.07,0.00,0.00,0.00
"71170","742856",ЛЕВИЋИ,LEVIĆI,ТРСТЕНИК,TRSTENIK,0.00,4.60,0.00,0.00,0.00,0.00,0.00,304.14,0.00,0.00,0.00,0.00,0.00,66.16,0.00,0.00,0.00,0.00
"70670","721379",ПАСЈАК,PASJAK,КРУШЕВАЦ,KRUŠEVAC,0.15,4.72,0.00,0.00,0.00,0.00,0.00,242.63,0.00,0.00,0.00,0.00,0.00,51.37,0.00,0.00,0.00,0.00
"70025","701378",ЧЕСТА,ČESTA,АЛЕКСИНАЦ,ALEKSINAC,0.00,3.88,1.25,0.63,0.00,0.00,0.00,110.18,0.00,0.00,0.00,0.00,0.00,28.41,0.00,0.00,0.00,0.00
"71048","738239",ЛУКАР,LUKAR,ЈАГОДИНА,JAGODINA,0.36,2.87,0.00,0.00,0.00,0.00,0.00,114.73,0.00,0.00,0.00,0.00,0.00,39.91,0.00,0.00,0.00,0.00
"70955","733504",РЕЧИЦЕ,REČICE,ПОЖЕГА,POŽEGA,0.00,3.95,3.48,0.13,0.00,0.00,0.00,93.83,84.90,2.98,0.00,0.00,0.00,23.74,24.38,23.27,0.00,0.00
"70904","731463",КРЕЖБИНАЦ,KREŽBINAC,ПАРАЋИН,PARAĆIN,4.03,4.57,0.00,0.00,0.00,0.00,430.37,0.00,0.00,0.00,0.00,0.00,106.91,0.00,0.00,0.00,0.00,0.00
"70319","706256",ДОБРО ПОЉЕ,DOBRO POLJE,БОЉЕВАЦ,BOLJEVAC,0.00,13.42,16.09,0.00,0.00,0.00,0.00,274.53,0.00,0.00,0.00,0.00,0.00,20.46,0.00,0.00,0.00,0.00
"70670","721484",СЛАТИНА,SLATINA,КРУШЕВАЦ,KRUŠEVAC,0.00,3.22,0.79,0.00,0.00,0.00,0.00,71.85,17.96,0.00,0.00,0.00,0.00,22.32,22.82,0.00,0.00,0.00
"70599","716979",КИКОЈЕВАЦ,KIKOJEVAC,КНИЋ,KNIĆ,0.00,5.30,0.00,0.00,0.00,0.00,0.00,149.66,0.00,0.00,0.00,0.00,0.00,28.22,0.00,0.00,0.00,0.00
"70645","718831",ДРАЧА,DRAČA,КРАГУЈЕВАЦ,KRAGUJEVAC,0.00,18.21,0.00,0.00,0.00,0.00,0.00,937.93,0.00,0.00,0.00,0.00,0.00,51.51,0.00,0.00,0.00,0.00
"71200","744409",ИСАКОВО,ISAKOVO,ЋУПРИЈА,ĆUPRIJA,10.66,13.34,0.00,0.00,0.00,0.00,331.62,207.50,0.00,0.00,0.00,0.00,31.12,15.56,0.00,0.00,0.00,0.00
"70556","715948",ШИПИКОВО,ŠIPIKOVO,ЗАЈЕЧАР,ZAJEČAR,2.20,13.71,0.00,0.00,0.00,0.00,4.86,354.70,0.00,0.00,0.00,0.00,2.21,25.88,0.00,0.00,0.00,0.00
"70483","713732",ТАКОВО,TAKOVO,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,0.00,9.66,1.92,0.00,0.00,0.00,0.00,436.44,0.00,0.00,0.00,0.00,0.00,45.18,0.00,0.00,0.00,0.00
"70483","713643",ПРАЊАНИ,PRANJANI,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,0.00,30.28,10.46,0.00,0.00,0.00,0.00,1279.67,149.89,0.00,0.00,0.00,0.00,42.26,14.34,0.00,0.00,0.00
"70467","712779",ОВСИЊИНАЦ,OVSINJINAC,ГАЏИН ХАН,GADŽIN HAN,0.00,2.48,2.22,0.00,0.00,0.00,0.00,0.00,131.90,0.00,0.00,0.00,0.00,0.00,59.51,0.00,0.00,0.00
"70653","719455",ВРБА,VRBA,КРАЉЕВО,KRALJEVO,4.71,5.65,0.00,0.00,0.00,0.00,1259.29,102.12,0.00,0.00,0.00,0.00,267.34,18.07,0.00,0.00,0.00,0.00
"70602","717720",МИНИЋЕВО,MINIĆEVO,КЊАЖЕВАЦ,KNJAŽEVAC,2.42,0.25,0.00,0.00,0.00,0.00,670.88,10.84,0.00,0.00,0.00,0.00,276.99,43.31,0.00,0.00,0.00,0.00
"70378","709204",ЗАЛОГОВАЦ,ZALOGOVAC,ВАРВАРИН,VARVARIN,2.05,8.71,0.00,0.00,0.00,0.00,237.47,456.21,0.00,0.00,0.00,0.00,115.91,52.36,0.00,0.00,0.00,0.00
"70653","719692",КОВАЧИ,KOVAČI,КРАЉЕВО,KRALJEVO,0.00,2.40,0.00,0.00,0.00,0.00,0.00,1250.78,0.00,0.00,0.00,0.00,0.00,520.81,0.00,0.00,0.00,0.00
"71242","745758",ЛОЗНИЦА,LOZNICA,ЧАЧАК,ČAČAK,0.00,4.19,1.80,0.00,0.00,0.00,0.00,421.92,0.00,0.00,0.00,0.00,0.00,100.75,0.00,0.00,0.00,0.00
"70742","726079",МАРКОВИЦА,MARKOVICA,ЛУЧАНИ,LUČANI,0.00,2.19,1.09,0.00,0.00,0.00,0.00,0.00,143.53,0.00,0.00,0.00,0.00,0.00,131.37,0.00,0.00,0.00
"71242","745529",ВАПА,VAPA,ЧАЧАК,ČAČAK,0.00,5.26,0.00,0.00,0.00,0.00,0.00,678.79,0.00,0.00,0.00,0.00,0.00,129.15,0.00,0.00,0.00,0.00
"70653","719749",ЛАЂЕВЦИ,LAĐEVCI,КРАЉЕВО,KRALJEVO,0.00,13.82,4.36,0.00,0.00,0.00,0.00,979.64,90.75,0.00,0.00,0.00,0.00,70.90,20.82,0.00,0.00,0.00
"70823","728055",РОЖИНА,ROŽINA,МЕРОШИНА,MEROŠINA,0.00,7.04,0.00,0.00,0.00,0.00,0.00,662.85,0.00,0.00,0.00,0.00,0.00,94.17,0.00,0.00,0.00,0.00
"70823","728039",ОБЛАЧИНА,OBLAČINA,МЕРОШИНА,MEROŠINA,0.00,5.63,0.00,0.00,0.00,0.00,0.00,428.17,0.00,0.00,0.00,0.00,0.00,76.03,0.00,0.00,0.00,0.00
"70980","734748",КАРАУЛА,KARAULA,ПРИЈЕПОЉЕ,PRIJEPOLJE,0.00,0.00,0.00,0.00,2.40,0.00,0.00,0.00,0.00,0.00,33.84,0.00,0.00,0.00,0.00,0.00,14.13,0.00
"80225","802336",ДЕЛИБЛАТО,DELIBLATO,КОВИН,KOVIN,157.54,0.00,0.00,0.00,0.00,0.00,2779.46,0.00,0.00,0.00,0.00,0.00,17.64,0.00,0.00,0.00,0.00,0.00
"80322","803197",ДОЊИ ТОВАРНИК,DONJI TOVARNIK,ПЕЋИНЦИ,PEĆINCI,21.28,0.00,0.00,0.00,0.00,0.00,920.47,0.00,0.00,0.00,0.00,0.00,43.26,0.00,0.00,0.00,0.00,0.00
"80314","803146",СТАРЧЕВО,STARČEVO,ПАНЧЕВО,PANČEVO,61.90,0.00,0.00,0.00,0.00,0.00,7250.22,0.00,0.00,0.00,0.00,0.00,117.13,0.00,0.00,0.00,0.00,0.00
"70289","705713",КЛЕЊЕ,KLENJE,БОГАТИЋ,BOGATIĆ,34.04,0.00,0.00,0.00,0.00,0.00,2720.05,0.00,0.00,0.00,0.00,0.00,79.91,0.00,0.00,0.00,0.00,0.00
"80322","803260",ПОПИНЦИ,POPINCI,ПЕЋИНЦИ,PEĆINCI,22.40,0.00,0.00,0.00,0.00,0.00,1103.05,0.00,0.00,0.00,0.00,0.00,49.25,0.00,0.00,0.00,0.00,0.00
"70726","724874",ПРЕДЕЈАНЕ (СЕЛО),PREDEJANE (SELO),ЛЕСКОВАЦ,LESKOVAC,0.00,2.25,5.63,1.40,0.00,0.00,0.00,456.13,0.00,0.00,0.00,0.00,0.00,203.07,0.00,0.00,0.00,0.00
"70726","723622",БАРЈЕ,BARJE,ЛЕСКОВАЦ,LESKOVAC,0.00,8.59,7.49,0.00,0.00,0.00,0.00,234.34,0.41,0.00,0.00,0.00,0.00,27.29,0.05,0.00,0.00,0.00
"70726","724491",КОРАЋЕВАЦ,KORAĆEVAC,ЛЕСКОВАЦ,LESKOVAC,0.00,2.45,1.93,0.00,0.00,0.00,0.00,163.18,0.00,0.00,0.00,0.00,0.00,66.47,0.00,0.00,0.00,0.00
"70025","701246",РАДЕВЦЕ,RADEVCE,АЛЕКСИНАЦ,ALEKSINAC,0.00,7.33,0.00,0.00,0.00,0.00,0.00,416.16,0.00,0.00,0.00,0.00,0.00,56.78,0.00,0.00,0.00,0.00
"70025","700932",ДОЊЕ СУХОТНО,DONJE SUHOTNO,АЛЕКСИНАЦ,ALEKSINAC,0.26,3.88,0.00,0.00,0.00,0.00,0.09,282.03,0.00,0.00,0.00,0.00,0.35,72.62,0.00,0.00,0.00,0.00
"71145","741809",ПОТОЧАЊЕ,POTOČANJE,УЖИЦЕ,UŽICE,0.00,2.38,5.72,0.00,0.00,0.00,0.00,486.86,0.00,0.00,0.00,0.00,0.00,204.39,0.00,0.00,0.00,0.00
"80128","801259",РИТИШЕВО,RITIŠEVO,ВРШАЦ,VRŠAC,19.43,0.00,0.00,0.00,0.00,0.00,529.30,0.00,0.00,0.00,0.00,0.00,27.24,0.00,0.00,0.00,0.00,0.00
"80187","801968",ШАТРИНЦИ,ŠATRINCI,ИРИГ,IRIG,5.75,0.00,0.00,0.00,0.00,0.00,346.70,0.00,0.00,0.00,0.00,0.00,60.27,0.00,0.00,0.00,0.00,0.00
"70998","735965",КРУШЕВИЦА,KRUŠEVICA,ПРОКУПЉЕ,PROKUPLJE,0.00,1.91,7.03,0.00,0.00,0.00,0.00,4.14,14.09,0.00,0.00,0.00,0.00,2.17,2.00,0.00,0.00,0.00
"70866","729825",ЈАСЕНОВО,JASENOVO,НОВА ВАРОШ,NOVA VAROŠ,0.00,0.00,0.00,0.01,12.49,0.00,0.00,0.00,0.00,0.00,159.61,0.00,0.00,0.00,0.00,0.00,12.78,0.00
"70025","700843",ГОРЊИ АДРОВАЦ,GORNJI ADROVAC,АЛЕКСИНАЦ,ALEKSINAC,0.11,6.46,0.00,0.00,0.00,0.00,1.89,96.52,0.00,0.00,0.00,0.00,16.90,14.95,0.00,0.00,0.00,0.00
"70726","724017",ГОРЊЕ СТОПАЊЕ,GORNJE STOPANJE,ЛЕСКОВАЦ,LESKOVAC,0.00,6.85,0.00,0.00,0.00,0.00,0.00,3936.29,0.00,0.00,0.00,0.00,0.00,574.36,0.00,0.00,0.00,0.00
"71188","743895",ПАЉЕВО,PALJEVO,ТУТИН,TUTIN,0.00,0.00,0.00,1.30,6.62,0.00,0.00,0.00,0.00,36.92,194.11,0.00,0.00,0.00,0.00,28.35,29.33,0.00
"70505","714470",ЛУКАВИЦА,LUKAVICA,ДИМИТРОВГРАД,DIMITROVGRAD,0.00,1.19,2.41,0.00,0.00,0.00,0.00,585.59,29.01,0.00,0.00,0.00,0.00,490.12,12.05,0.00,0.00,0.00
"70874","730351",ЗЛАТАРЕ,ZLATARE,НОВИ ПАЗАР,NOVI PAZAR,0.00,0.00,0.00,0.02,3.25,0.00,0.00,0.00,0.00,0.00,9.48,0.00,0.00,0.00,0.00,0.00,2.91,0.00
"70718","723401",НОВО СЕЛО,NOVO SELO,ЛЕБАНЕ,LEBANE,0.00,6.15,0.00,0.00,0.00,0.00,0.00,135.31,0.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00
"70718","723525",СЛИШАНЕ,SLIŠANE,ЛЕБАНЕ,LEBANE,0.00,2.04,11.72,0.77,0.33,0.00,0.00,0.00,136.21,0.00,0.00,0.00,0.00,0.00,11.62,0.00,0.00,0.00
"70424","710903",ЈАКОВЉЕВО,JAKOVLJEVO,ВЛАСОТИНЦЕ,VLASOTINCE,0.00,2.32,5.73,1.72,0.61,0.00,0.00,62.26,252.56,0.00,0.00,0.00,0.00,26.83,44.08,0.00,0.00,0.00
"70726","724963",РУДАРЕ,RUDARE,ЛЕСКОВАЦ,LESKOVAC,0.00,6.30,0.00,0.00,0.00,0.00,0.00,483.86,0.00,0.00,0.00,0.00,0.00,76.85,0.00,0.00,0.00,0.00
"70343","707279",ЖИЛИНЦИ,ŽILINCI,БРУС,BRUS,0.00,4.12,0.00,0.00,0.00,0.00,0.00,104.41,0.00,0.00,0.00,0.00,0.00,25.33,0.00,0.00,0.00,0.00
"71315","729582",ХУМ,HUM,ЦРВЕНИ КРСТ,CRVENI KRST,0.00,6.98,1.83,0.00,0.00,0.00,0.00,1369.93,0.00,0.00,0.00,0.00,0.00,196.30,0.00,0.00,0.00,0.00
"71072","739871",ПАПИЋЕ,PAPIĆE,СЈЕНИЦА,SJENICA,0.00,0.00,0.00,0.01,9.78,0.00,0.00,0.00,0.00,0.10,85.92,0.00,0.00,0.00,0.00,9.44,8.79,0.00
"70262","705519",ПРЕТРЕШЊА,PRETREŠNJA,БЛАЦЕ,BLACE,0.00,1.61,7.49,4.09,0.51,0.00,0.00,96.90,0.00,0.00,0.00,0.00,0.00,60.36,0.00,0.00,0.00,0.00
"70670","720950",ЗДРАВИЊЕ,ZDRAVINJE,КРУШЕВАЦ,KRUŠEVAC,0.00,9.00,0.29,0.00,0.00,0.00,0.00,712.91,0.00,0.00,0.00,0.00,0.00,79.21,0.00,0.00,0.00,0.00
"70017","700061",БРАТИЋИ,BRATIĆI,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,0.00,1.91,1.97,0.00,0.00,0.00,0.00,16.14,51.49,0.00,0.00,0.00,0.00,8.47,26.12,0.00,0.00,0.00
"70017","700142",ГАРЕВИНА,GAREVINA,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,0.00,3.65,0.00,0.00,0.00,0.00,0.00,369.16,0.00,0.00,0.00,0.00,0.00,101.19,0.00,0.00,0.00,0.00
"70424","710733",ГОРЊА ЛОМНИЦА,GORNJA LOMNICA,ВЛАСОТИНЦЕ,VLASOTINCE,0.00,1.52,0.65,0.00,0.00,0.00,0.00,27.63,15.47,0.00,0.00,0.00,0.00,18.18,23.82,0.00,0.00,0.00
"70874","730106",ВЕВЕР,VEVER,НОВИ ПАЗАР,NOVI PAZAR,0.00,0.00,0.00,1.01,1.24,0.00,0.00,0.00,0.00,2.49,3.49,0.00,0.00,0.00,0.00,2.45,2.80,0.00
"70548","715182",БАДЊЕВАЦ,BADNJEVAC,ЖИТОРАЂА,ŽITORAĐA,0.99,7.22,0.00,0.00,0.00,0.00,18.97,671.20,0.00,0.00,0.00,0.00,19.12,92.90,0.00,0.00,0.00,0.00
"70050","702285",ПРЕСЕКА,PRESEKA,БАБУШНИЦА,BABUŠNICA,0.00,0.00,0.79,4.54,4.55,0.00,0.00,0.00,0.00,156.02,0.00,0.00,0.00,0.00,0.00,34.37,0.00,0.00
"70084","703184",ДРАЖЕВО,DRAŽEVO,БЕЛА ПАЛАНКА,BELA PALANKA,0.00,2.17,4.41,0.55,0.00,0.00,0.00,16.41,0.00,0.00,0.00,0.00,0.00,7.58,0.00,0.00,0.00,0.00
"70823","727792",БАЛИЧЕВАЦ,BALIČEVAC,МЕРОШИНА,MEROŠINA,0.00,11.91,0.00,0.00,0.00,0.00,0.00,1092.93,0.00,0.00,0.00,0.00,0.00,91.78,0.00,0.00,0.00,0.00
"70726","724335",ЖИЖАВИЦА,ŽIŽAVICA,ЛЕСКОВАЦ,LESKOVAC,0.00,1.03,0.00,0.00,0.00,0.00,0.00,143.31,0.00,0.00,0.00,0.00,0.00,138.92,0.00,0.00,0.00,0.00
"70998","735728",ДОЊА СТРАЖАВА,DONJA STRAŽAVA,ПРОКУПЉЕ,PROKUPLJE,0.00,3.20,0.00,0.00,0.00,0.00,0.00,755.45,0.00,0.00,0.00,0.00,0.00,235.76,0.00,0.00,0.00,0.00
"71021","737046",ГЊИЛИЦА,GNJILICA,РАШКА,RAŠKA,0.00,2.40,6.20,0.00,0.00,0.00,0.00,150.25,0.00,0.00,0.00,0.00,0.00,62.53,0.00,0.00,0.00,0.00
"71021","737291",НОВО СЕЛО,NOVO SELO,РАШКА,RAŠKA,0.00,0.14,6.41,0.79,0.00,0.00,0.00,1.11,232.99,32.54,0.00,0.00,0.00,7.92,36.36,41.02,0.00,0.00
"70670","721280",МАЧКОВАЦ,MAČKOVAC,КРУШЕВАЦ,KRUŠEVAC,7.03,3.57,0.00,0.00,0.00,0.00,1050.83,55.15,0.00,0.00,0.00,0.00,149.56,15.44,0.00,0.00,0.00,0.00
"70670","720780",ВУЧАК,VUČAK,КРУШЕВАЦ,KRUŠEVAC,1.70,3.27,0.00,0.00,0.00,0.00,174.08,126.04,0.00,0.00,0.00,0.00,102.49,38.60,0.00,0.00,0.00,0.00
"71170","742660",БРЕЗОВИЦА,BREZOVICA,ТРСТЕНИК,TRSTENIK,0.00,10.14,3.76,0.00,0.00,0.00,0.00,527.48,0.00,0.00,0.00,0.00,0.00,52.00,0.00,0.00,0.00,0.00
"71188","743526",ДОБРИЊЕ,DOBRINJE,ТУТИН,TUTIN,0.00,0.00,0.44,7.25,13.24,0.00,0.00,0.00,2.05,98.85,0.00,0.00,0.00,0.00,4.66,13.64,0.00,0.00
"70726","724025",ГОРЊЕ ТРЊАНЕ,GORNJE TRNJANE,ЛЕСКОВАЦ,LESKOVAC,0.00,1.76,0.00,0.00,0.00,0.00,0.00,203.98,0.00,0.00,0.00,0.00,0.00,116.11,0.00,0.00,0.00,0.00
"70688","722316",НОВО СЕЛО,NOVO SELO,КУРШУМЛИЈА,KURŠUMLIJA,0.00,4.68,0.01,0.00,0.00,0.00,0.00,56.92,0.00,0.00,0.00,0.00,0.00,12.17,0.00,0.00,0.00,0.00
"70874","731021",ЦОКОВИЋЕ,COKOVIĆE,НОВИ ПАЗАР,NOVI PAZAR,0.00,0.00,4.66,3.04,0.00,0.00,0.00,0.00,4.27,3.10,0.00,0.00,0.00,0.00,0.92,1.02,0.00,0.00
"70602","717380",ГОРЊА КАМЕНИЦА,GORNJA KAMENICA,КЊАЖЕВАЦ,KNJAŽEVAC,0.00,11.93,6.15,0.00,0.00,0.00,0.00,235.63,0.00,0.00,0.00,0.00,0.00,19.75,0.00,0.00,0.00,0.00
"70017","700452",ПУХОВАЦ,PUHOVAC,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,0.00,1.41,5.04,0.00,0.00,0.00,0.00,355.01,72.39,0.00,0.00,0.00,0.00,251.24,14.35,0.00,0.00,0.00
"70866","729779",ДЕБЕЉА,DEBELJA,НОВА ВАРОШ,NOVA VAROŠ,0.00,0.00,0.00,5.44,14.37,0.00,0.00,0.00,0.00,0.29,112.38,0.00,0.00,0.00,0.00,0.05,7.82,0.00
"70971","734101",ЗАОСТРО,ZAOSTRO,ПРИБОЈ,PRIBOJ,0.00,0.00,2.01,1.92,1.07,0.00,0.00,0.00,15.48,14.06,8.73,0.00,0.00,0.00,7.71,7.33,8.13,0.00
"71064","738786",ГОЈМАНОВАЦ,GOJMANOVAC,СВРЉИГ,SVRLJIG,0.00,3.41,3.17,0.00,0.00,0.00,0.00,31.49,28.06,0.00,0.00,0.00,0.00,9.24,8.87,0.00,0.00,0.00
"70050","702188",ЛЕСКОВИЦА,LESKOVICA,БАБУШНИЦА,BABUŠNICA,0.00,0.00,0.75,3.67,1.97,0.00,0.00,0.00,0.72,3.29,2.04,0.00,0.00,0.00,0.96,0.90,1.03,0.00
"80497","805050",ЉУБА,LJUBA,ШИД,ŠID,4.97,10.23,0.00,0.00,0.00,0.00,24.28,389.42,0.00,0.00,0.00,0.00,4.89,38.07,0.00,0.00,0.00,0.00
"80497","805068",МОЛОВИН,MOLOVIN,ШИД,ŠID,8.02,3.46,0.00,0.00,0.00,0.00,180.88,0.00,0.00,0.00,0.00,0.00,22.54,0.00,0.00,0.00,0.00,0.00
"80497","804959",БЕРКАСОВО,BERKASOVO,ШИД,ŠID,17.67,2.00,0.00,0.00,0.00,0.00,1024.85,9.39,0.00,0.00,0.00,0.00,57.99,4.68,0.00,0.00,0.00,0.00
"80497","804967",БИКИЋ ДО,BIKIĆ DO,ШИД,ŠID,2.77,0.64,0.00,0.00,0.00,0.00,286.01,0.00,0.00,0.00,0.00,0.00,103.16,0.00,0.00,0.00,0.00,0.00
"70971","734284",СЈЕВЕРИН,SJEVERIN,ПРИБОЈ,PRIBOJ,0.00,2.19,2.88,0.69,0.00,0.00,0.00,355.32,0.00,0.00,0.00,0.00,0.00,162.08,0.00,0.00,0.00,0.00
"70971","734063",ЖИВИНИЦЕ,ŽIVINICE,ПРИБОЈ,PRIBOJ,0.00,1.16,2.72,0.46,0.07,0.00,0.00,27.78,55.57,13.45,1.51,0.00,0.00,24.01,20.44,29.52,21.14,0.00
"80403","804142",ЈАРАК,JARAK,СРЕМСКА МИТРОВИЦА,SREMSKA MITROVICA,35.21,0.00,0.00,0.00,0.00,0.00,1941.62,0.00,0.00,0.00,0.00,0.00,55.14,0.00,0.00,0.00,0.00,0.00
